prov,ac,gen,nat,labor,age2,age3,age4,age5,educ1,educ2,educ3,income
31,15,2,1,1,1,0,0,0,0,1,0,25884.8771954315
31,15,2,1,1,0,1,0,0,0,1,0,15693.2056719338
31,15,2,1,1,0,1,0,0,0,1,0,8280.00192995472
31,15,2,1,3,0,0,0,1,1,0,0,7903.51688703372
31,15,1,1,1,0,1,0,0,0,1,0,18595.5119842565
31,15,1,1,1,0,0,1,0,1,0,0,17128.6540809437
31,15,1,1,3,1,0,0,0,0,1,0,8939.88420671247
31,15,1,1,1,0,1,0,0,0,0,1,19798.1311469104
31,15,1,1,3,0,0,0,1,1,0,0,10667.0142889466
31,15,1,1,3,0,0,0,1,0,1,0,7641.96301604491
31,15,2,1,3,1,0,0,0,1,0,0,11606.4746796609
31,15,2,2,3,0,1,0,0,0,1,0,10168.9800982542
31,15,2,1,1,0,1,0,0,0,1,0,17552.3053216199
31,15,1,2,1,0,0,1,0,0,1,0,18913.5735839321
31,15,2,1,1,0,1,0,0,0,0,1,22000.1500814336
31,15,2,1,3,0,1,0,0,0,1,0,7901.27374690832
31,15,2,1,1,0,1,0,0,1,0,0,20958.8340794991
31,15,2,1,3,0,1,0,0,0,1,0,8712.3023402447
31,15,1,1,3,0,0,1,0,0,1,0,9846.70740763614
31,15,1,1,3,0,0,1,0,0,0,1,6888.73837380589
31,15,2,1,1,0,0,1,0,0,0,1,7885.04178203258
31,15,2,1,3,0,0,0,1,0,1,0,16244.4069412532
31,15,1,1,1,0,1,0,0,0,0,1,10229.7959975353
31,15,1,1,3,0,0,1,0,0,1,0,5449.6145594282
31,15,2,1,0,0,0,0,0,0,0,0,12134.4359985149
31,15,2,1,2,0,1,0,0,0,0,1,14737.5697680227
31,15,2,1,3,0,1,0,0,0,1,0,11093.2205940938
31,15,1,1,0,0,0,0,0,0,0,0,3780.68057602631
31,15,2,1,0,0,0,0,0,0,0,0,13884.7529401055
31,15,2,1,1,0,1,0,0,0,1,0,24627.6734433878
31,15,1,1,1,0,1,0,0,0,1,0,18137.5419014069
31,15,2,1,3,0,0,1,0,1,0,0,4517.58773752914
31,15,2,1,3,0,0,1,0,0,0,1,20462.6025274594
31,15,2,1,3,0,1,0,0,0,1,0,15010.6391539796
31,15,1,1,1,0,1,0,0,0,0,1,27458.9461864021
31,15,2,1,0,0,0,0,0,0,0,0,6082.66676227412
31,15,2,1,3,1,0,0,0,0,1,0,7560.88877309325
31,15,1,1,1,0,1,0,0,0,1,0,9871.7366173646
31,15,2,1,0,0,0,0,0,0,0,0,20904.576995518
31,15,2,1,3,1,0,0,0,0,1,0,7362.12436922868
31,15,1,1,1,0,1,0,0,0,0,1,11564.6799793764
31,15,1,1,1,0,1,0,0,0,1,0,6407.38860163154
31,15,2,1,3,0,1,0,0,0,0,1,19925.8132538897
31,15,1,1,1,0,1,0,0,0,1,0,18648.159229896
31,15,2,1,3,0,0,1,0,1,0,0,13763.902583788
31,15,1,1,0,0,0,0,0,0,0,0,15256.8159666078
31,15,1,1,1,0,1,0,0,0,0,1,34619.4183194134
31,15,1,1,1,0,1,0,0,0,1,0,20247.5058879195
31,15,2,1,0,0,0,0,0,0,0,0,18645.7107678929
31,15,1,1,0,0,0,0,0,0,0,0,17782.8005565097
31,15,1,1,2,0,1,0,0,1,0,0,17350.0185404168
31,15,2,1,1,1,0,0,0,0,1,0,16186.3853373522
31,15,2,1,3,0,0,0,1,1,0,0,8798.43816147719
31,15,1,1,1,0,1,0,0,1,0,0,9313.3410851849
31,15,1,1,3,0,0,0,1,0,1,0,10647.2355132298
31,15,1,1,1,0,0,1,0,0,1,0,49356.5141890582
31,15,2,2,3,0,0,0,1,1,0,0,9075.40613202977
31,15,2,1,1,0,1,0,0,0,1,0,22728.1207942466
31,15,2,1,3,1,0,0,0,0,1,0,12645.1980563644
31,15,1,1,0,0,0,0,0,0,0,0,7546.83708961037
31,15,2,1,0,0,0,0,0,0,0,0,12526.6692285927
31,15,1,1,0,0,0,0,0,0,0,0,25900.3294231306
31,15,2,1,1,0,1,0,0,0,0,1,36696.3804435205
31,15,2,1,3,1,0,0,0,0,1,0,2207.39447806437
31,15,2,1,0,0,0,0,0,0,0,0,9988.06604164163
31,15,2,1,1,0,0,1,0,0,0,1,28078.2238124105
31,15,2,1,1,0,1,0,0,0,0,1,16172.3128580756
31,15,2,1,3,0,1,0,0,0,0,1,11340.116292181
31,15,2,1,1,0,0,1,0,0,0,1,16984.8234301159
31,15,1,1,1,0,0,1,0,1,0,0,7762.2059755364
31,15,1,1,3,0,0,0,1,1,0,0,2943.30353787351
31,15,2,1,0,0,0,0,0,0,0,0,18015.1110999135
31,15,2,1,3,0,0,0,1,1,0,0,7310.05996217285
31,15,1,1,3,0,0,0,1,0,1,0,5696.0696030814
31,15,1,1,1,0,0,1,0,1,0,0,15339.0075928164
31,15,2,1,1,0,1,0,0,0,1,0,13710.5271867941
31,15,1,2,3,0,0,0,1,0,0,1,12308.7302964008
31,15,1,1,3,1,0,0,0,0,1,0,11387.6728951086
31,15,2,1,0,0,0,0,0,0,0,0,16704.4599772567
31,15,1,1,3,0,0,0,1,0,1,0,10307.0291110948
31,15,2,1,0,0,0,0,0,0,0,0,8849.93766306845
31,15,1,2,1,0,1,0,0,0,1,0,18356.2282815517
31,15,2,1,3,0,1,0,0,0,1,0,17012.4582524953
31,15,2,1,2,0,1,0,0,1,0,0,2905.85604559025
31,15,2,1,3,0,1,0,0,1,0,0,5511.5883401703
31,15,2,1,2,0,1,0,0,0,0,1,17988.1802583325
31,15,1,1,2,1,0,0,0,0,1,0,5822.49834535112
31,15,2,1,3,0,0,0,1,0,0,1,13333.1755897736
31,15,1,1,0,0,0,0,0,0,0,0,9380.6578901843
31,15,1,1,3,0,0,0,1,1,0,0,12787.610644699
31,15,2,1,3,0,0,0,1,1,0,0,31205.7837308618
31,15,2,1,0,0,0,0,0,0,0,0,12168.9322693335
31,15,2,1,3,1,0,0,0,0,1,0,16717.9548825992
31,15,2,1,3,0,0,1,0,1,0,0,11109.0631972987
31,15,2,1,3,0,0,0,1,1,0,0,2736.18820065949
31,15,2,1,3,0,0,0,1,1,0,0,5535.42549342575
31,15,1,1,3,0,0,1,0,1,0,0,10652.3159492754
31,15,1,1,1,0,1,0,0,0,1,0,10292.2156453882
31,15,2,1,1,0,1,0,0,0,0,1,20946.8469933039
31,15,1,1,1,0,1,0,0,0,1,0,13432.1001654271
31,15,2,1,3,0,0,1,0,1,0,0,7253.01323400424
31,15,2,1,0,0,0,0,0,0,0,0,11154.8991823492
31,15,2,1,3,0,0,1,0,0,1,0,34708.0677810126
31,15,2,1,0,0,0,0,0,0,0,0,11276.3186474877
31,15,2,1,3,0,1,0,0,0,1,0,7044.93145009963
31,15,2,1,3,1,0,0,0,0,1,0,7349.86320402646
31,15,1,1,2,1,0,0,0,0,1,0,6052.01760895364
31,15,2,1,3,0,0,0,1,0,1,0,11989.0474325782
31,15,2,1,3,0,0,0,1,1,0,0,14938.2951815225
31,15,1,1,0,0,0,0,0,0,0,0,7911.34864517787
31,15,2,1,0,0,0,0,0,0,0,0,18102.254357895
31,15,2,2,0,0,0,0,0,0,0,0,12210.2732154848
31,15,1,1,3,0,0,0,1,0,0,1,33768.9526203919
31,15,1,1,1,0,1,0,0,0,0,1,25294.5970229542
31,15,2,1,0,0,0,0,0,0,0,0,7238.42788070379
31,15,1,1,2,1,0,0,0,0,1,0,8841.51382855728
31,15,1,1,3,0,0,0,1,1,0,0,21978.4342801915
31,15,2,1,1,0,1,0,0,0,0,1,12637.2265428167
31,15,2,1,1,0,1,0,0,0,1,0,21509.6366585756
31,15,1,1,1,0,1,0,0,1,0,0,8104.47032188855
31,15,1,1,1,0,1,0,0,0,1,0,13511.3004136481
31,15,1,1,1,0,1,0,0,0,0,1,10695.1239985139
31,15,2,1,3,0,0,0,1,1,0,0,14271.2490491783
31,15,2,1,1,0,1,0,0,0,1,0,2102.24800503192
31,15,1,1,3,0,0,1,0,0,1,0,3232.20717806738
31,15,1,1,1,0,0,1,0,0,1,0,12956.269952063
31,15,1,1,1,0,1,0,0,0,1,0,29109.9979326021
31,15,2,1,0,0,0,0,0,0,0,0,4248.76185899495
31,15,2,1,1,0,1,0,0,0,1,0,9606.38965607944
31,15,1,1,0,0,0,0,0,0,0,0,7622.86448995
31,15,1,1,1,0,1,0,0,0,1,0,17464.5333214748
31,15,1,1,3,0,0,0,1,1,0,0,16660.1774008675
31,15,1,1,0,0,1,0,0,0,0,0,24133.4032466124
31,15,1,1,1,0,1,0,0,0,1,0,17035.4651535663
31,15,2,1,1,0,0,1,0,0,1,0,28441.663348819
31,15,1,1,1,0,1,0,0,0,1,0,27071.253846331
31,15,2,1,1,0,1,0,0,0,1,0,16561.1024545624
31,15,1,1,0,0,0,0,0,0,0,0,17577.2035770729
31,15,2,1,3,0,0,0,1,0,0,1,24243.1829243205
31,15,1,1,3,0,0,1,0,0,1,0,17528.8498309131
31,15,1,2,1,0,1,0,0,1,0,0,20891.8307809687
31,15,1,1,1,0,0,0,1,0,1,0,9351.49947324495
31,15,1,1,3,0,0,1,0,0,1,0,11177.8319405252
31,15,2,1,3,0,1,0,0,0,1,0,3390.9124032106
31,15,1,1,3,0,0,0,1,1,0,0,7096.15202524828
31,15,2,1,1,0,1,0,0,0,1,0,5676.73430031826
31,15,1,1,1,0,1,0,0,0,1,0,24682.7130464582
31,15,2,2,1,0,0,1,0,1,0,0,7286.09299952865
31,15,1,1,1,0,1,0,0,1,0,0,8527.05213722748
31,15,2,1,1,0,1,0,0,0,1,0,14538.2352071596
31,15,1,1,1,0,1,0,0,0,1,0,17946.3730265478
31,15,1,1,1,0,1,0,0,0,1,0,29029.801401934
31,15,1,1,3,0,0,0,1,1,0,0,8020.97982980846
31,15,1,1,0,0,0,0,0,0,0,0,1021.08989385134
31,15,2,1,1,0,1,0,0,0,0,1,34227.6424992049
31,15,2,1,0,0,0,0,0,0,0,0,11160.1603387135
31,15,2,1,0,0,0,0,0,0,0,0,16434.4338718985
31,15,1,1,1,0,1,0,0,0,1,0,8278.54949048759
31,15,2,1,2,0,1,0,0,0,0,1,14927.9454417614
31,15,1,1,3,1,0,0,0,0,1,0,13823.790214796
31,15,2,1,3,0,0,0,1,1,0,0,13306.0611578447
31,15,2,1,1,1,0,0,0,0,1,0,4175.19968870082
31,15,2,1,3,0,1,0,0,0,1,0,8067.42439028692
31,15,2,1,3,0,1,0,0,0,1,0,13627.298483851
31,15,2,1,1,0,1,0,0,0,1,0,14669.4970599642
31,15,1,1,1,0,1,0,0,0,1,0,16205.566943111
31,15,1,1,1,0,0,1,0,0,1,0,29206.723066918
31,15,1,1,1,0,1,0,0,0,1,0,7685.88343613814
31,15,2,1,3,0,0,0,1,1,0,0,15351.2251456729
31,15,1,1,1,0,1,0,0,0,1,0,13900.5321451458
31,15,1,1,1,0,1,0,0,0,1,0,6712.01889504678
31,15,1,1,1,0,1,0,0,0,1,0,12499.1603274013
31,15,2,1,0,0,0,0,0,0,0,0,32763.9250124518
31,15,1,1,1,1,0,0,0,0,0,1,7095.74929282381
31,15,2,1,1,0,1,0,0,0,1,0,12175.0201382952
31,15,1,1,0,0,0,0,0,0,0,0,5644.26119179454
31,15,2,1,1,1,0,0,0,0,1,0,21138.9924975803
31,15,1,1,1,0,1,0,0,0,0,1,50655.3002642447
31,15,2,1,1,0,1,0,0,0,1,0,8830.27753642966
31,15,2,1,3,0,0,0,1,1,0,0,9756.344762194
31,15,2,1,1,0,0,1,0,0,0,1,21296.3500658732
31,15,1,1,3,0,0,1,0,0,1,0,11610.7705080134
31,15,2,1,3,0,0,0,1,1,0,0,11842.6532077851
31,15,1,1,3,0,0,1,0,1,0,0,13481.5368245612
31,15,2,1,3,0,0,0,1,0,0,1,15029.6358460186
31,15,2,1,3,0,1,0,0,0,1,0,13418.0111715878
31,15,2,1,3,0,0,1,0,1,0,0,3894.49163852557
31,15,1,1,0,0,0,0,0,0,0,0,28798.0067834443
31,15,2,1,3,0,0,1,0,1,0,0,11934.2504024124
31,15,1,1,0,0,0,0,0,0,0,0,3130.60641066522
31,15,1,1,3,0,0,0,1,0,1,0,8935.6128045204
31,15,1,1,3,0,0,0,1,0,0,1,11419.5804556956
31,15,2,1,1,0,1,0,0,0,1,0,9573.84650720405
31,15,2,1,3,0,0,1,0,1,0,0,11877.9980303784
31,15,2,1,0,0,0,0,0,0,0,0,17488.9647796219
31,15,1,1,2,0,1,0,0,0,0,1,13631.2582287392
31,15,1,1,0,0,0,0,0,0,0,0,17482.5458753359
31,15,1,1,3,0,0,1,0,0,1,0,10002.0929606599
31,15,2,1,3,0,0,0,1,1,0,0,10405.5850503581
31,15,1,1,2,0,1,0,0,0,1,0,7010.95016283345
31,15,2,1,3,0,0,1,0,0,1,0,8279.87378509964
31,15,2,1,3,0,0,0,1,1,0,0,15004.3790741544
31,15,2,1,1,0,1,0,0,0,0,1,2315.69759539028
31,15,2,1,1,0,0,1,0,0,0,1,23106.3084811507
31,15,1,1,2,1,0,0,0,0,1,0,11321.5711559268
31,15,2,1,3,0,0,0,1,0,1,0,19223.4740271781
31,15,1,2,1,0,1,0,0,0,1,0,14868.2073530214
31,15,1,1,1,0,1,0,0,0,1,0,24570.6180257302
31,15,1,1,3,1,0,0,0,0,1,0,2614.93076132301
31,15,1,2,0,1,0,0,0,0,0,0,5391.65501388204
31,15,2,1,3,0,0,0,1,1,0,0,7303.43359237421
31,15,1,1,1,0,0,1,0,1,0,0,7222.01388747947
31,15,1,1,3,0,0,1,0,1,0,0,5398.53375572205
31,15,1,1,0,0,0,0,0,0,0,0,29089.7919968218
31,15,1,1,1,1,0,0,0,0,1,0,8755.30300811317
31,15,2,1,1,0,0,1,0,1,0,0,20184.0397936978
31,15,1,1,3,0,0,1,0,1,0,0,11955.1058376043
31,15,2,1,0,0,0,0,0,0,0,0,7070.11589140847
31,15,1,1,1,0,1,0,0,0,1,0,12736.7419277544
31,15,2,1,1,0,1,0,0,0,0,1,25326.1037150128
31,15,1,1,1,0,1,0,0,1,0,0,5621.99973497805
31,15,1,1,0,0,0,0,0,0,0,0,8809.33385446883
31,15,1,1,0,0,0,0,0,0,0,0,9024.20076230453
31,15,2,1,3,0,1,0,0,1,0,0,13325.7134527018
31,15,2,1,1,0,1,0,0,0,1,0,18910.0409191218
31,15,1,1,3,0,0,0,1,1,0,0,6014.86432094372
31,15,2,2,3,0,0,1,0,1,0,0,7777.6312933032
31,15,2,1,0,0,0,0,0,0,0,0,12140.2840562097
31,15,2,1,1,0,1,0,0,0,1,0,22581.6924106138
31,15,2,1,1,0,0,1,0,0,1,0,22622.0850859993
31,15,1,1,1,0,1,0,0,0,0,1,28728.4330435046
31,15,2,1,1,0,1,0,0,0,0,1,15676.0510161425
31,15,2,1,3,0,1,0,0,0,1,0,18655.5964769372
31,15,2,1,3,0,0,0,1,1,0,0,17781.8873180421
31,15,2,2,1,0,1,0,0,0,0,1,18857.5370032501
31,15,2,1,3,0,1,0,0,1,0,0,12821.8800622223
31,15,1,1,0,0,0,0,0,0,0,0,12306.9920489608
31,15,1,1,3,0,1,0,0,0,1,0,13829.9775651356
31,15,1,1,1,0,0,1,0,1,0,0,15941.4448721599
31,15,1,1,3,0,0,0,1,1,0,0,24576.8845622395
31,15,1,1,1,0,1,0,0,0,1,0,21366.5472101697
31,15,1,1,1,0,1,0,0,0,0,1,18823.813517893
31,15,1,1,1,0,1,0,0,0,0,1,51091.7171697064
31,15,1,1,1,0,1,0,0,1,0,0,15787.0757366754
31,15,1,1,3,0,0,1,0,0,1,0,5778.58173290112
31,15,1,1,3,0,0,0,1,1,0,0,10282.5929482939
31,15,1,1,1,0,0,1,0,0,1,0,4936.4421739361
31,15,2,1,1,0,1,0,0,0,1,0,7584.56892484767
31,15,2,1,0,0,0,0,0,0,0,0,23026.9275437283
31,15,1,1,1,0,1,0,0,0,1,0,17702.6057791952
31,15,2,1,3,0,0,0,1,1,0,0,14715.6686130522
31,15,2,1,1,0,1,0,0,0,0,1,25595.1583651905
31,15,1,1,1,0,0,1,0,0,0,1,31750.8284722247
31,15,2,1,1,0,1,0,0,0,0,1,26102.6949226333
31,15,2,1,3,0,1,0,0,0,1,0,26756.6201260923
31,15,2,1,1,0,0,1,0,0,0,1,22188.3745634648
31,15,2,1,3,0,0,1,0,0,0,1,12220.9558159319
31,15,1,1,1,0,1,0,0,0,0,1,19731.9507851223
31,15,2,1,1,1,0,0,0,1,0,0,1822.3232544512
31,15,2,1,3,0,0,0,1,1,0,0,13660.4809631106
31,15,1,1,1,0,0,1,0,1,0,0,10986.6203585144
31,15,1,1,3,0,0,1,0,1,0,0,13578.3098208785
31,15,2,1,1,0,1,0,0,0,1,0,6628.80213994465
31,15,2,1,3,0,1,0,0,0,0,1,48470.7157978053
31,15,1,1,1,0,0,1,0,0,1,0,20645.7874573979
31,15,2,1,1,0,0,1,0,1,0,0,9869.2104560053
31,15,1,1,3,0,0,1,0,1,0,0,14006.1650639609
31,15,2,1,3,0,0,1,0,1,0,0,4952.4740398254
31,15,2,1,1,0,1,0,0,0,1,0,14464.9413379843
31,15,1,1,1,0,1,0,0,0,1,0,6328.86762998864
31,15,2,1,3,0,0,0,1,1,0,0,11537.4491343941
31,15,2,1,1,0,1,0,0,0,1,0,14471.0708418314
31,15,2,1,1,0,1,0,0,0,0,1,13151.1537129376
31,15,1,1,3,0,0,0,1,1,0,0,6010.5891517761
31,15,2,1,3,0,1,0,0,1,0,0,3323.67363457954
31,15,1,1,0,0,0,0,0,0,0,0,8744.86963830878
31,15,2,1,1,0,1,0,0,1,0,0,5026.45775274343
31,15,1,1,1,0,0,1,0,1,0,0,6945.26480253453
31,15,1,1,1,0,1,0,0,0,0,1,16197.7287316851
31,15,1,1,3,1,0,0,0,0,1,0,8856.79054281524
31,15,1,1,0,0,0,0,0,0,0,0,9962.76179902453
31,15,2,1,3,0,0,0,1,0,1,0,4412.8393453234
31,15,1,1,1,0,1,0,0,0,1,0,5830.11817442698
31,15,2,1,3,1,0,0,0,0,1,0,20397.3823153995
31,15,1,1,1,0,1,0,0,0,1,0,7629.31750594526
31,15,1,1,3,0,0,0,1,0,1,0,5793.83870397652
31,15,1,1,0,0,0,0,0,0,0,0,10000.4937434579
31,15,1,1,1,0,0,1,0,0,1,0,36299.767770878
31,15,2,1,3,0,0,0,1,1,0,0,16907.7221276924
31,15,1,1,0,0,0,0,0,0,0,0,7383.55902581649
31,15,2,1,3,0,0,1,0,0,1,0,27731.7971928829
31,15,2,1,1,0,1,0,0,0,0,1,12484.8747495739
31,15,1,1,1,0,1,0,0,0,1,0,6110.62086999043
31,15,2,1,3,0,1,0,0,0,0,1,20369.6390532616
31,15,2,1,1,1,0,0,0,0,1,0,9262.25239445603
31,15,2,1,0,0,0,0,0,0,0,0,8140.77822750765
31,15,1,1,1,0,1,0,0,1,0,0,5743.5275266555
31,15,2,1,3,0,0,0,1,0,1,0,14167.3338644301
31,15,2,1,3,0,1,0,0,0,1,0,24040.9397897122
31,15,1,1,1,1,0,0,0,0,0,1,23402.9767809785
31,15,1,1,0,0,0,0,0,0,0,0,5755.08735850331
31,15,1,1,1,0,0,1,0,1,0,0,12023.3649950041
31,15,2,1,3,0,0,1,0,1,0,0,8109.79577702622
31,15,1,1,1,0,1,0,0,0,0,1,13362.5611259027
31,15,2,1,3,0,0,1,0,1,0,0,6003.74936809646
31,15,2,1,0,0,0,0,0,0,0,0,7067.14560630612
31,15,2,1,1,0,1,0,0,0,1,0,23095.79292977
31,15,2,1,0,0,0,0,0,0,0,0,9075.5249282251
31,15,1,1,3,0,0,0,1,0,1,0,6021.76231438237
31,15,2,1,3,0,0,1,0,0,1,0,1294.98243098214
31,15,1,1,1,0,1,0,0,0,0,1,12716.9477691401
31,15,1,1,1,1,0,0,0,0,1,0,11446.5224444064
31,15,1,1,0,0,0,0,0,0,0,0,13189.1576988988
31,15,2,1,3,0,0,0,1,1,0,0,6530.75003569571
31,15,2,1,2,0,1,0,0,0,1,0,10587.2984963059
31,15,2,1,3,0,0,1,0,0,1,0,15399.8388019237
31,15,1,1,3,1,0,0,0,0,1,0,18157.2423031208
31,15,2,1,1,0,1,0,0,0,0,1,36949.9719495606
31,15,1,1,3,0,0,0,1,0,0,1,3841.92250617923
31,15,2,1,1,0,1,0,0,0,1,0,13045.5148529452
31,15,2,1,3,0,0,1,0,1,0,0,4702.8854097976
31,15,1,1,1,0,1,0,0,0,1,0,20450.0876835865
31,15,2,1,3,0,0,1,0,0,1,0,3736.28668942484
31,15,1,2,3,0,0,1,0,0,0,1,16341.2169131049
31,15,1,1,0,0,0,0,0,0,0,0,138.26258369042
31,15,1,1,3,1,0,0,0,1,0,0,3927.21012096173
31,15,2,1,3,0,1,0,0,0,0,1,14690.563722712
31,15,1,1,3,1,0,0,0,0,1,0,13971.4205244917
31,15,2,1,3,1,0,0,0,0,1,0,8597.04736864397
31,15,1,1,1,0,0,1,0,1,0,0,23384.5712579177
31,15,1,1,3,1,0,0,0,0,1,0,13528.7026175492
31,15,1,1,1,1,0,0,0,0,1,0,9559.2361626591
31,15,1,1,0,0,0,0,0,0,0,0,1367.22836677742
31,15,1,1,1,0,0,1,0,0,1,0,9931.4064997481
31,15,1,1,0,0,0,0,0,0,0,0,8136.32921432131
31,15,2,1,1,0,1,0,0,0,0,1,13253.7528543556
31,15,1,1,1,0,1,0,0,0,0,1,13933.2541176867
31,15,2,1,1,1,0,0,0,1,0,0,13219.5919229028
31,15,2,1,3,1,0,0,0,0,1,0,9441.48525255143
31,15,1,1,1,0,0,1,0,0,1,0,25524.7075982899
31,15,2,1,0,0,0,0,0,0,0,0,3120.05614838549
31,15,2,1,3,0,0,1,0,0,1,0,12580.2184936116
31,15,2,1,3,0,0,1,0,1,0,0,9913.55770976093
31,15,1,1,1,0,1,0,0,0,1,0,12342.4920170545
31,15,2,1,3,0,1,0,0,0,0,1,17513.1425818871
31,15,2,1,3,0,0,1,0,0,1,0,14793.2514404544
31,15,1,1,1,0,1,0,0,0,1,0,7221.32762876788
31,15,1,1,3,0,0,0,1,1,0,0,9596.0399733859
31,15,1,1,0,0,0,0,0,0,0,0,22322.8670237654
31,15,2,2,1,0,1,0,0,0,0,1,9735.4281970647
31,15,2,1,3,0,0,1,0,0,1,0,9604.0833997344
31,15,2,1,0,0,0,0,0,0,0,0,12043.2633488837
31,15,1,1,0,0,0,0,0,0,0,0,20430.6475900773
31,15,2,1,0,0,0,0,0,0,0,0,8441.04745913735
31,15,1,1,1,0,0,1,0,0,1,0,18571.5017881981
31,15,1,1,1,0,1,0,0,0,1,0,23060.4636385884
31,15,1,1,0,0,0,0,0,0,0,0,7759.57683181645
31,15,2,1,3,0,0,0,1,1,0,0,9053.69529832132
31,15,2,1,2,0,0,1,0,0,1,0,6627.80258764413
31,15,2,1,3,0,1,0,0,0,0,1,18488.845364644
31,15,1,1,1,0,0,1,0,0,1,0,2581.89742832489
31,15,1,1,3,0,0,0,1,0,1,0,6370.55990174253
31,15,2,1,3,0,0,0,1,0,1,0,12009.7276087168
31,15,2,1,1,0,1,0,0,0,0,1,20321.4936983916
31,15,2,1,2,0,1,0,0,0,1,0,6493.47789388968
31,15,2,1,0,0,0,0,0,0,0,0,5543.91083197802
31,15,2,1,1,0,1,0,0,0,0,1,23093.134605567
31,15,2,1,3,0,0,1,0,1,0,0,4348.13152237037
31,15,2,1,3,0,0,1,0,0,1,0,6415.18039319887
31,15,2,1,1,0,1,0,0,0,1,0,9159.85600103345
31,15,1,1,3,0,0,0,1,1,0,0,1729.13855412998
31,15,1,1,1,0,1,0,0,0,1,0,5018.79118867179
31,15,2,1,3,0,0,1,0,0,1,0,34229.595762657
31,15,2,1,1,0,1,0,0,0,1,0,6313.33470432537
31,15,1,1,1,0,0,1,0,1,0,0,7364.80986265511
31,15,1,1,1,0,0,1,0,0,1,0,25397.1923312715
31,15,1,1,3,0,0,0,1,1,0,0,2484.30705076625
31,15,1,1,1,0,1,0,0,0,1,0,32597.7956143608
31,15,2,1,1,0,0,1,0,1,0,0,6169.64032757007
31,15,2,2,3,0,0,1,0,0,1,0,5038.88985373716
31,15,2,1,3,1,0,0,0,1,0,0,11557.9779296569
31,15,1,1,0,0,0,0,0,0,0,0,22820.2782233471
31,15,2,1,3,0,0,1,0,1,0,0,6850.3862956217
31,15,2,1,1,0,0,1,0,0,0,1,13622.0066762264
31,15,1,1,1,0,1,0,0,0,0,1,15385.3936498084
31,15,1,1,1,0,1,0,0,0,1,0,16624.7984234246
31,15,2,1,1,0,1,0,0,0,1,0,14403.9448574719
31,15,2,1,1,0,0,1,0,0,0,1,39790.0236635937
31,15,2,1,1,0,0,1,0,1,0,0,5563.09504285631
31,15,1,1,3,0,0,0,1,1,0,0,5425.53752700439
31,15,2,1,3,0,0,1,0,0,1,0,16216.4666813646
31,15,2,1,3,0,0,1,0,1,0,0,14417.2934288126
31,15,2,1,3,0,0,0,1,1,0,0,18713.8392370856
31,15,1,1,1,0,0,1,0,0,1,0,13738.5345353843
31,15,1,1,3,0,0,1,0,1,0,0,14672.5151376461
31,15,2,1,0,0,0,0,0,0,0,0,4882.66693681882
31,15,2,1,3,0,1,0,0,1,0,0,26135.9971511309
31,15,1,1,1,0,1,0,0,0,1,0,9542.8233054546
31,15,1,1,1,0,1,0,0,1,0,0,12095.4866571772
31,15,1,1,1,0,1,0,0,1,0,0,26428.5877122761
31,15,1,1,1,0,0,1,0,0,1,0,43532.785528558
31,15,2,1,1,0,1,0,0,1,0,0,7248.08893003246
31,15,2,1,1,0,1,0,0,0,1,0,9220.34208633027
31,15,2,1,0,0,0,0,0,0,0,0,10958.9544967543
31,15,2,1,3,0,0,0,1,1,0,0,47426.0114970622
31,15,1,1,3,0,0,0,1,0,1,0,15355.0252475999
31,15,1,1,1,0,1,0,0,0,1,0,5034.20997863833
31,15,2,1,3,0,1,0,0,1,0,0,3176.50092987118
31,15,1,1,3,0,0,0,1,1,0,0,8462.27711413565
31,15,2,1,3,0,0,1,0,0,1,0,13849.3528806256
31,15,2,1,3,0,0,0,1,1,0,0,5675.08879884419
31,15,1,1,3,0,0,1,0,0,1,0,12484.127684581
31,15,1,1,1,0,1,0,0,0,0,1,14954.5709033298
31,15,2,1,1,0,1,0,0,0,1,0,20094.6243689649
31,15,2,1,3,0,0,0,1,1,0,0,5531.01256256714
31,15,1,1,1,0,1,0,0,0,0,1,18115.0985894448
31,15,1,1,0,0,0,0,0,0,0,0,13338.6723008836
31,15,2,1,1,0,1,0,0,0,0,1,13090.2476252674
31,15,1,1,1,0,1,0,0,0,0,1,18949.3732676936
31,15,2,1,3,0,1,0,0,0,1,0,5028.23788496185
31,15,2,1,3,0,1,0,0,0,1,0,8076.05206896889
31,15,1,1,0,0,0,0,0,0,0,0,10913.9511514257
31,15,1,1,1,0,1,0,0,0,1,0,7173.72196713507
31,15,1,1,3,0,0,1,0,1,0,0,22134.0840099092
31,15,1,1,1,0,1,0,0,0,0,1,23845.2357557824
31,15,1,1,3,1,0,0,0,0,1,0,8286.01616061597
31,15,2,1,1,0,1,0,0,0,1,0,7380.99572358741
31,15,1,1,1,0,1,0,0,0,1,0,8146.2825465992
31,15,2,1,1,0,0,1,0,0,1,0,19607.7550680494
31,15,2,1,0,0,0,0,0,0,0,0,17491.1763617675
31,15,1,1,1,0,0,1,0,1,0,0,11049.8257234916
31,15,2,1,1,0,1,0,0,0,1,0,16396.207468952
32,12,1,1,3,0,0,0,1,1,0,0,10947.5252750309
32,12,2,1,1,0,1,0,0,0,1,0,6822.82965140225
32,12,2,1,1,0,0,1,0,1,0,0,12748.6747063899
32,12,2,1,3,0,0,0,1,1,0,0,13751.1214472315
32,12,2,1,1,0,1,0,0,0,0,1,27317.1880031117
